Crimes,Homicidios,Registros,Apreendidas,IDH,Desemprego,IPC
1.0,0.9784083534039995,-0.6258587059010016,0.9610631836492927,-0.5705315082418769,0.17181019397879713,0.614739233805236
0.9784083534039995,1.0,-0.24941578162871406,0.4668630920656824,0.5893820461142993,-0.03469706604034335,0.2842144746277083
-0.6258587059010016,-0.24941578162871406,1.0,-0.014223585034423591,0.10900031818212953,0.03759244385925658,-0.8813145101416483
0.9610631836492927,0.4668630920656824,-0.014223585034423591,1.0,0.251745389561204,0.7291743805294819,-0.1083655980857493
-0.5705315082418769,0.5893820461142993,0.10900031818212953,0.251745389561204,1.0,-0.08514865400124363,-0.7953738160023635
0.17181019397879713,-0.03469706604034335,0.03759244385925658,0.7291743805294819,-0.08514865400124363,1.0,-0.7093758399368142
0.614739233805236,0.2842144746277083,-0.8813145101416483,-0.1083655980857493,-0.7953738160023635,-0.7093758399368142,1.0
